latitude;price;bathrooms;Součet hodnot: accommodates;Součet hodnot: beds;Součet hodnot: host_response_rate;Součet hodnot: bedrooms;longitude
-22.962134716580945;$601.00;1;12;5;1;3;-43.174520002876704
-22.962349200721956;$2,500.00;6,5;12;12;1;6;-43.221029318280486
-22.962375889803624;$256.00;2,5;12;8;0,8;3;-43.175428294394465
-22.96284386561045;$997.00;2;12;5;0,8;2;-43.17442782008625
-22.963292742110333;$1,301.00;4;12;10;1;3;-43.1785200529315
-22.96332850035799;$2,500.00;1;12;1;1;1;-43.39808319334245
-22.963344385731098;$799.00;5;12;7;1;5;-43.19207840145934
-22.963365332981844;$681.00;2;12;7;1;3;-43.173970127933835
-22.963609984343513;$379.00;3,5;12;12;0,9;3;-43.180216325113854
-22.963872111280274;$1,100.00;3;12;8;1;4;-43.169510192770396
-22.963992280012377;$837.00;2,5;12;1;1;3;-43.17561719510614
-22.96423566330824;$697.00;3,5;12;8;1;4;-43.17505791355185
-22.964436756757916;$464.00;3;12;7;1;3;-43.177242544662484
-22.964682230967377;$1,001.00;4,5;12;6;0,67;4;-43.18987030661282
-22.964729113278633;$451.00;2,5;12;10;0,9;3;-43.18114456075186
-22.964826922589438;$2,937.00;7;12;12;1;5;-43.23547212519953
-22.964919147054903;$801.00;4,5;12;6;1;5;-43.19081373108125
-22.964995094049062;$6,700.00;6;12;6;1;6;-43.174827983380816
-22.965176001312518;$844.00;4;12;9;0,5;5;-43.20056924807162
-22.9654255756913;$1,209.00;5;12;7;1;4;-43.17608160919349
-22.96564606086819;$2,087.00;6;12;11;1;6;-43.18726352795743
-22.965844018826996;$639.00;3;12;5;1;3;-43.1779698231356
-22.96606943877994;$5,123.00;7,5;12;6;0,97;6;-43.17437609608176
-22.966551253214607;$980.00;3,5;12;10;1;3;-43.17567228504091
-22.96682724510766;$86.00;2;12;8;1;4;-43.187965075880676
-22.966859308357257;$1,001.00;3;12;6;0,7;3;-43.18404308153354
-22.96729140144956;$856.00;5;12;6;1;6;-43.18402427026457
-22.967442344074243;$781.00;3;12;6;1;3;-43.38485116931162
-22.96783970244641;$649.00;4;12;10;1;3;-43.1833846087585
-22.968099421833582;$818.00;2,5;12;6;1;3;-43.191765897524824
-22.968527856007032;$301.00;3;12;8;0,99;3;-43.39255474100596
-22.96930963549561;$2,500.00;5;12;8;0,88;5;-43.18310658222588
-22.969352992125202;$85.00;2;12;10;1;4;-43.18784377136636
-22.969591432652344;$550.00;1,5;12;7;1;3;-43.18592124949478
-22.969737838985353;$338.00;3;12;12;1;3;-43.186215285458445
-22.97001556731571;$281.00;3;12;4;0,5;3;-43.18702283902123
-22.970095873631323;$3,999.00;5;12;8;0;4;-43.182437455859834
-22.971090200978683;$840.00;3;12;7;0,67;3;-43.18931725667254
-22.971430921339007;$348.00;5;12;6;1;4;-43.328766213532774
-22.971544075570108;$455.00;2;12;3;0;3;-43.188275231936395
-22.97243510931769;$1,301.00;3;12;12;1;4;-43.1899230350609
-22.972946696820507;$854.00;4;12;12;1;4;-43.18695732320194
-22.973208704716917;$396.00;2;12;3;1;3;-43.186389094815546
-22.973911994018383;$349.00;3;12;6;1;3;-43.19033953635994
-22.9748401341459;$401.00;2;12;8;0,78;3;-43.18745471481721
-22.975049886355265;$396.00;3,5;12;7;1;4;-43.18972121568199
-22.975266560355944;$161.00;1;12;3;1;2;-43.189999123556404
-22.975273281460765;$700.00;2;12;12;0,89;4;-43.18787511790409
-22.975715364550567;$949.00;2,5;12;6;1;4;-43.19514573363366
-22.97695924414838;$464.00;2,5;12;4;1;3;-43.19459385483932
-22.977318020166358;$270.00;3;12;10;1;4;-43.193900711070484
-22.97796776621709;$1,649.00;4;12;6;1;6;-43.22680898117857
-22.978478827480984;$1,959.00;2;12;12;0;4;-43.64723128251063
-22.978565701022703;$601.00;4,5;12;6;1;5;-43.18937082628683
-22.978758979968937;$799.00;2,5;12;5;0,5;3;-43.18840298891226
-22.978841346499895;$1,499.00;2;12;8;0,7;3;-43.219058708514254
-22.979190531963223;$401.00;3;12;10;0,6;3;-43.65320417275464
-22.98015667684893;$700.00;3;12;8;1;3;-43.19927952222161
-22.98023794168768;$1,151.00;3,5;12;7;1;5;-43.234123013218216
-22.98054959884081;$400.00;4;12;8;1;4;-43.191205336794084
-22.980671792873167;$359.00;2;12;4;1;3;-43.18938763341815
-22.980994593603896;$4,098.00;3,5;12;8;0,81;4;-43.30442024514841
-22.981035462692418;$1,749.00;7;12;6;0,33;6;-43.323617918934524
-22.98118716565726;$379.00;4;12;8;1;4;-43.19372670447497
-22.981206505444597;$751.00;3,5;12;9;1;4;-43.19002729098507
-22.98150076334768;$1,301.00;6;12;12;1;5;-43.30256999317937
-22.98179472749291;$799.00;3,5;12;9;0,9;4;-43.20612589442086
-22.981920948909575;$1,001.00;4,5;12;8;0,9;5;-43.19142611066128
-22.98192370057077;$171.00;3;12;9;1;3;-43.19417030969699
-22.981958883409643;$680.00;2,5;12;7;1;3;-43.19355867950545
-22.982103097153495;$799.00;3;12;10;0,75;4;-43.191494157034406
-22.98225317409958;$201.00;8;12;7;0,79;6;-43.29902904896216
-22.98240095318083;$789.00;2,5;12;4;1;3;-43.20028750110088
-22.982479314691698;$902.00;2;12;11;0,9;4;-43.200047110663036
-22.982707504444544;$201.00;2,5;12;3;0,97;3;-43.19249404404049
-22.982711071102162;$608.00;2;12;8;1;4;-43.193249786845044
-22.982963246133828;$382.00;3;12;6;0,88;4;-43.192159260851724
-22.983021560974525;$2,397.00;3,5;12;5;1;3;-43.47099369137465
-22.98317131892466;$2,001.00;4,5;12;6;0,81;4;-43.30086938579667
-22.98321734066969;$599.00;3,5;12;8;0,92;5;-43.19205694160231
-22.98326454116023;$630.00;4;12;4;1;4;-43.20793170555253
-22.983270710936832;$239.00;3;12;6;1;3;-43.19853401471373
-22.983598216779544;$1,431.00;3;12;8;1;4;-43.20751628437051
-22.983625491671003;$8,538.00;5;12;6;0,81;4;-43.30648417389786
-22.984591667146194;$365.00;2;12;9;1;4;-43.204484383449305
-22.984909550687462;$690.00;4;12;6;1;5;-43.19332286846375
-22.984952114123875;$902.00;2;12;7;1;5;-43.19018463724729
-22.984970903150064;$594.00;4;12;4;1;4;-43.203584019129245
-22.98516718708037;$738.00;4;12;5;1;3;-43.192928734781425
-22.98518201973469;$1,500.00;4;12;8;0,7;3;-43.23184558400166
-22.985511569249944;$550.00;3;12;13;1;4;-43.198942281392064
-22.98599203849602;$3,548.00;4;12;12;0,85;6;-43.1966857939155
-22.98626616782922;$1,001.00;4,5;12;7;1;4;-43.195641339461766
-22.98632214372163;$488.00;3;12;5;1;3;-43.1982847069458
-22.986371328863537;$31.00;2;12;12;1;1;-43.246508156579125
-22.986473977658875;$997.00;4;12;9;0,9;4;-43.20238668631866
-22.986738565992297;$1,861.00;4;12;10;1;6;-43.2294473155109
-22.987169184305923;$301.00;3;12;8;1;2;-43.1936884807027
-22.987481535208094;$1,712.00;7;12;5;1;5;-43.30507485276597
-22.989648390059592;$1,499.00;5,5;12;6;0;5;-43.2737149594707
-22.989726300776077;$2,500.00;4;12;4;1;3;-43.35334960471346
-22.994382853653295;$17,075.00;6;12;7;0;5;-43.40388498565294
-22.995087958960198;$3,489.00;6;12;6;1;5;-43.39886147630491
-22.995642973990172;$11,985.00;5;12;8;0,81;4;-43.27371068317808
-22.99565131242873;$4,201.00;8,5;12;7;1;5;-43.300869566185455
-22.99603936784958;$400.00;6;12;5;1;5;-43.380288530287274
-22.996105558046942;$1,912.00;4,5;12;5;0,81;3;-43.404950097596085
-22.996231311279352;$758.00;6,5;12;8;0,5;4;-43.42025237117754
-22.996796230282172;$13,660.00;8;12;7;0;5;-43.37726175803724
-22.997292350442198;$3,999.00;5,5;12;10;0,81;6;-43.40228183681678
-22.99754978646881;$38.00;2;12;12;0,91;1;-43.23872036099063
-22.998843609462153;$979.00;3,5;12;6;0,71;4;-43.271125003706786
-22.998934349837597;$68.00;0,5;12;12;0,8;1;-43.27047384881165
-22.99912335204153;$89.00;3;12;12;1;1;-43.38456974913384
-22.99955466167954;$4,500.00;8;12;14;0,5;6;-43.34050201662599
-23.001229993025472;$9,562.00;6;12;6;1;5;-43.40049711220675
-23.00143388488192;$79.00;4;12;12;1;1;-43.3076432795717
-23.001577330456215;$130.00;4;12;12;0,43;3;-43.310278287325374
-23.002238716625204;$2,001.00;8;12;11;1;6;-43.334695125999
-23.002522637024427;$6,000.00;7;12;8;0,81;5;-43.39725306698907
-23.002974966633;$9,562.00;8;12;6;1;6;-43.37940934569477
-23.00307495204619;$2,123.00;7;12;7;0,7;4;-43.30911201234123
-23.0046120724988;$499.00;2;12;2;0,6;2;-43.309592193584685
-23.00486417056482;$1,981.00;6;12;8;0,7;5;-43.308518591903415
-23.0051319847904;$10,245.00;3;12;5;1;5;-43.39640831089628
-23.005206003310587;$1,499.00;5,5;12;5;0,95;5;-43.29766848789391
-23.005235859391785;$3,999.00;7,5;12;6;0,5;5;-43.424165168949955
-23.005759380230863;$2,998.00;6,5;12;9;0,6;5;-43.349487814912685
-23.006142827246272;$3,074.00;6,5;12;9;0,9;5;-43.342840432947455
-23.006402603833973;$2,001.00;8;12;8;1;5;-43.45430586230592
-23.007529199730342;$5,000.00;7;12;8;0;4;-43.4201298451275
-23.008210117666557;$1,708.00;6;12;6;0,67;5;-43.35434051966628
-23.00823053316098;$1,151.00;3,5;12;6;1;5;-43.34568304076845
-23.009052932155523;$1,699.00;3,5;12;4;1;4;-43.344495885394124
-23.00916212864705;$750.00;4;12;10;1;5;-43.46017761557204
-23.009298860410453;$2,000.00;3,5;12;6;0,81;5;-43.32466801149915
-23.009360794776573;$1,451.00;3;12;6;1;4;-43.331000181067424
-23.010608790679452;$2,500.00;4,5;12;8;0,7;5;-43.2899611051364
-23.01114089799047;$1,499.00;2,5;12;6;1;4;-43.30887413219624
-23.011943409205312;$1,690.00;5;12;10;1;5;-43.30596856417371
-23.012117707098803;$5,000.00;4;12;5;0,81;4;-43.4361969573571
-23.012797531301654;$1,800.00;4;12;7;0,6;4;-43.381887951995594
-23.01337020087122;$1,001.00;7;12;6;1;4;-43.4705171654697
-23.013603455841974;$400.00;3;12;4;1;3;-43.30318991785846
-23.013630546687903;$181.00;4;12;12;0,89;3;-43.29647508932357
-23.013782248325256;$7,821.00;7,5;12;6;0,97;6;-43.29368600587905
-23.01387526147046;$8,561.00;8;12;6;0,25;5;-43.29204777744679
-23.013883581492976;$2,951.00;7;12;4;1;3;-43.30527058197838
-23.014298035789466;$79.00;4;12;12;0,89;1;-43.30251316147549
-23.01450020046335;$2,998.00;4;12;6;0,76;5;-43.28795430298509
-23.015204158417465;$500.00;4;12;9;0,86;4;-43.30306676334505
-23.015596645314957;$1,001.00;5;12;7;1;5;-43.29481961265628
-23.017419840434407;$902.00;6;12;9;1;4;-43.45328018524912
-23.017616114643026;$201.00;3;12;6;0,99;3;-43.470808246121614
-23.018816729218;$799.00;5;12;12;0,7;4;-43.45199511332864
-23.01918528104689;$751.00;5;12;6;1;4;-43.47507681997867
-23.020571811574296;$622.00;5;12;10;1;4;-43.45749104919055
-23.022023126831296;$799.00;4;12;10;1;4;-43.489519898817655
-23.02257306064213;$1,199.00;4;12;12;1;4;-43.488312026650476
-23.024214032402476;$1,899.00;5,5;12;10;1;4;-43.49595406086305
-23.02453457571529;$681.00;5;12;9;0,44;4;-43.54890171359977
-23.02548820820222;$1,749.00;5;12;7;0,81;4;-43.50071628605759
-23.02590892225555;$75.00;2;12;6;1;1;-43.47773326952904
-23.02608201495927;$1,048.00;5;12;14;0,8;5;-43.49399282168594
-22.908142478235057;$41.00;2;11;11;0,4;0;-43.1821880051426
-22.915221630701478;$499.00;3;11;8;1;2;-43.24019922239833
-22.919386754518854;$3,121.00;4;11;7;1;4;-43.18199779536488
-22.925073334133966;$301.00;2;11;4;1;3;-43.17446184745254
-22.951192606492903;$1,001.00;6;11;8;1;5;-43.16657702031018
-22.9616877220933;$1,001.00;3;11;6;0,91;3;-43.16853750577305
-22.96176679898381;$601.00;2,5;11;6;0,33;3;-43.166463900634575
-22.963030220761283;$500.00;6;11;9;0,6;5;-43.22068082262425
-22.96464654528982;$379.00;2;11;7;1;2;-43.177791996034735
-22.964674754014865;$557.00;3,5;11;6;1;4;-43.1744184568611
-22.967651941675776;$697.00;2;11;6;1;4;-43.18120402275112
-22.96892652910272;$400.00;3,5;11;10;0,67;4;-43.181038883327034
-22.969220169896538;$3,999.00;7,5;11;6;1;5;-43.1822735950562
-22.969672557269448;$2,240.00;3;11;5;1;3;-43.18870137969204
-22.97021715038976;$1,100.00;3;11;8;1;4;-43.1853567426909
-22.971053497600394;$1,499.00;2,5;11;7;1;4;-43.18728789147129
-22.97216069875918;$365.00;2,5;11;8;1;4;-43.18967770581006
-22.972863489038872;$700.00;3;11;8;0;5;-43.18482661777559
-22.97316131035858;$212.00;3;11;4;0,33;4;-43.1864728617613
-22.974626674301827;$280.00;3;11;5;1;3;-43.189158924111844
-22.9749508251829;$902.00;3,5;11;9;1;4;-43.18863414821677
-22.97836244320042;$700.00;3;11;6;0,9;3;-43.19174189467694
-22.97920944699158;$550.00;2;11;4;1;2;-43.191882370730845
-22.98095193042087;$2,274.00;3;11;7;0,94;3;-43.194809244544686
-22.982180843675877;$199.00;3;11;7;1;3;-43.20181990310052
-22.982407242907584;$601.00;3;11;4;1;2;-43.197555165402754
-22.98317243756728;$273.00;2;11;8;1;2;-43.19211156021852
-22.983225552993062;$348.00;2,5;11;9;1;4;-43.20516517536035
-22.9837165905134;$348.00;2,5;11;9;1;4;-43.20504971733834
-22.98388236892596;$482.00;3;11;7;1;4;-43.189894367363785
-22.983894304343917;$551.00;3,5;11;9;1;3;-43.191156945267316
-22.983898176014765;$789.00;3;11;7;1;4;-43.20710535245853
-22.984357738918792;$229.00;2;11;8;1;3;-43.193912205989996
-22.984620588277192;$249.00;2;11;9;0,97;3;-43.22525099903897
-22.985097355180947;$301.00;3,5;11;9;1;3;-43.19131278258965
-22.98511180475229;$622.00;2;11;6;0,7;3;-43.202072502770186
-22.98573535021346;$1,500.00;3,5;11;7;0,83;3;-43.20452058006158
-22.99391888061395;$2,500.00;7;11;8;1;4;-43.27502007153333
-22.9974327516695;$249.00;3;11;9;1;5;-43.239273150562305
-23.000281386879404;$79.00;4;11;11;1;1;-43.310504653377485
-23.00081516854214;$659.00;9;11;6;0,78;5;-43.399263874429245
-23.003072466944182;$3,390.00;7;11;8;0;5;-43.417087455283024
-23.01163926185819;$2,500.00;6;11;8;0,5;4;-43.476345530646526
-23.02419810604824;$589.00;4;11;11;1;3;-43.46195587317853
-22.800298006567196;$48.00;5,5;10;10;0,75;1;-43.19882946512375
-22.83999040719639;$62.00;1;10;3;1;1;-43.297743247950955
-22.8468349432894;$1,100.00;4,5;10;3;1;3;-43.34869355343892
-22.858331678633842;$243.00;8;10;4;0,33;10;-43.22460755901954
-22.869906091910575;$601.00;2;10;3;0;3;-43.36443678168853
-22.87729227512605;$198.00;3;10;3;1;3;-43.444356661378286
-22.896905055745574;$34.00;2;10;2;0,8;1;-43.19262725431816
-22.89779729802993;$38.00;2;10;10;0,8;1;-43.19243303710308
-22.90829798997484;$62.00;1;10;1;0,63;1;-43.17806006811618
-22.910910238991626;$348.00;2;10;3;1;3;-43.212747986841855
-22.91196361357945;$512.00;1;10;4;1;2;-43.21478499211722
-22.912926074034985;$167.00;5;10;2;0;1;-43.241012755620744
-22.91330827566095;$99.00;1,5;10;4;1;2;-43.24377604505034
-22.913546103478883;$837.00;5;10;10;0;5;-43.24049655871401
-22.91373728507334;$901.00;2;10;4;0;2;-43.23304275823171
-22.913944232532522;$38.00;2;10;6;0,5;1;-43.19299328859633
-22.914148810843667;$499.00;1,5;10;2;1;2;-43.21595921324435
-22.9144745238212;$239.00;1;10;2;1;2;-43.62957625563313
-22.914618461201815;$38.00;1,5;10;10;1;1;-43.18146003164098
-22.914737169534085;$599.00;4,5;10;6;1;4;-43.17781988271171
-22.914827499587425;$120.00;1,5;10;10;1;1;-43.18204643329426
-22.91507993074098;$150.00;1,5;10;4;0,6;2;-43.36419132139999
-22.915263745580557;$151.00;1,5;10;10;1;1;-43.181812618910804
-22.915306170939008;$167.00;4;10;10;0;1;-43.24594064069774
-22.915416012775477;$45.00;0,5;10;5;0,6;1;-43.181715540781205
-22.916101988007874;$38.00;2;10;10;1;1;-43.197630923921366
-22.916905096217967;$1,025.00;6,5;10;11;1;6;-43.22458843115729
-22.918827599994177;$1,021.00;3,5;10;5;1;4;-43.183330786506794
-22.918887800115357;$201.00;2;10;2;1;2;-43.26136374696845
-22.919071644845395;$488.00;4;10;7;1;5;-43.170669481991645
-22.919409472790573;$12,160.00;3;10;7;1;5;-43.18076068130792
-22.920109250723858;$2,998.00;2;10;6;1;4;-43.17016939219671
-22.92039435136884;$167.00;4;10;10;0,8;5;-43.1815723324706
-22.920601435783656;$2,998.00;2;10;5;1;4;-43.169859430196716
-22.920654173634663;$291.00;1;10;10;1;2;-43.17834079605858
-22.921084857137465;$799.00;3;10;6;1;4;-43.18600126891399
-22.92301236160815;$270.00;3;10;3;1;2;-43.231156813196755
-22.92402437097767;$2,199.00;5;10;6;1;4;-43.18862416806539
-22.92474677097586;$1,500.00;4;10;6;1;4;-43.18857107345622
-22.92797362742278;$201.00;3;10;10;1;3;-43.23712342870773
-22.928511673073785;$239.00;5;10;6;0,4;1;-43.18759549584014
-22.928946065327363;$277.00;3;10;10;0,7;4;-43.17638263626412
-22.929777952374867;$301.00;2;10;8;0,8;4;-43.395918646063734
-22.931328459225355;$150.00;3;10;3;0,8;1;-43.196352244572736
-22.9318779331505;$321.00;4;10;15;1;3;-43.200194088477396
-22.93344106781659;$301.00;2;10;6;1;3;-43.177450326481015
-22.933968769196113;$307.00;1;10;2;0,17;1;-43.19902890681073
-22.93417526473535;$1,796.00;3;10;5;1;3;-43.19943893103512
-22.93427636563739;$550.00;5;10;9;0,33;3;-43.24821745745581
-22.934863181104525;$799.00;3;10;7;0,9;4;-43.19287388533186
-22.935962779125006;$348.00;3;10;4;0,4;3;-43.20125212114522
-22.936342240158638;$301.00;2;10;7;0,8;1;-43.19499169105568
-22.936456539353514;$38.00;0;10;10;0;1;-43.17922837287524
-22.937918327472385;$2,199.00;4;10;3;0,67;3;-43.17868052580654
-22.9390983346359;$799.00;3;10;6;1;3;-43.177765236156056
-22.93935869434645;$2,000.00;6;10;6;0,9;4;-43.194860831491525
-22.939530682828508;$649.00;4;10;5;0,5;3;-43.37997286354256
-22.93970481062573;$949.00;2;10;10;0,7;3;-43.17690322476536
-22.93992834717766;$3,101.00;5;10;8;1;4;-43.172446863552686
-22.940940921513466;$267.00;3,5;10;3;0,8;2;-43.586956702377904
-22.94132675635605;$990.00;4,5;10;5;1;4;-43.18799208797372
-22.94158015795116;$512.00;3;10;4;0;4;-43.338322313084504
-22.94275124168202;$1,701.00;3;10;6;0,67;4;-43.19961307657989
-22.944386756519;$850.00;3,5;10;5;1;4;-43.18336608081708
-22.94686808459621;$1,199.00;2;10;6;0;3;-43.16300312772779
-22.948845127990683;$41.00;2;10;10;0,5;2;-43.19415551607361
-22.949528214675805;$342.00;4,5;10;5;0;4;-43.32865859166341
-22.9505509794098;$669.00;3;10;4;1;4;-43.177169187357606
-22.950906463670513;$488.00;4,5;10;7;1;4;-43.26336063299735
-22.952964137936;$151.00;2;10;10;1;1;-43.17318062818319
-22.953435910325886;$34.00;4;10;10;1;1;-43.18681970800668
-22.955633135309558;$1,052.00;2;10;6;1;4;-43.18280483948286
-22.958386205584066;$3,999.00;1;10;1;1;1;-43.37717041763941
-22.958667631914324;$393.00;1;10;6;0,63;2;-43.1789430922185
-22.958752540972455;$410.00;3;10;4;0,86;3;-43.178665764283366
-22.960401058968564;$550.00;2;10;6;0,43;2;-43.16638172339605
-22.960473223785606;$2,998.00;2;10;2;1;2;-43.37867299211131
-22.96104112566794;$826.00;5,5;10;4;0;4;-43.20875347700477
-22.961602714701144;$815.00;2;10;3;0;3;-43.21872118333843
-22.9616415967382;$437.00;3,5;10;6;1;3;-43.175692038182305
-22.961691991344434;$447.00;1;10;3;1;2;-43.175211124076135
-22.961995211735204;$1,195.00;3;10;7;1;5;-43.165717265189805
-22.96203057347569;$499.00;3,5;10;6;0,7;3;-43.17735655790317
-22.962467957436015;$902.00;3,5;10;9;0,67;4;-43.20244218769636
-22.962646985363605;$546.00;4;10;7;1;3;-43.17565359526276
-22.962787185190166;$499.00;2,5;10;9;1;3;-43.17361654498827
-22.962835930270835;$2,899.00;2;10;6;0,67;4;-43.17001951339991
-22.962909329272808;$908.00;3;10;6;0,89;4;-43.16957947506297
-22.963081457403227;$1,499.00;4,5;10;8;1;4;-43.22217875913725
-22.96317894502555;$250.00;5,5;10;5;0,9;5;-43.4863715763516
-22.963192465739898;$751.00;1;10;10;0,7;1;-43.17426246972564
-22.963720323269335;$1,400.00;3,5;10;3;1;3;-43.17492521417944
-22.963800547477717;$427.00;1;10;5;1;3;-43.17450783145781
-22.963851871392002;$410.00;3;10;6;1;3;-43.178170684506355
-22.963939055119297;$3,415.00;3;10;6;1;4;-43.202567216416334
-22.96400180370879;$312.00;2;10;4;1;3;-43.40500208660402
-22.96402311018189;$849.00;3;10;4;1;3;-43.16943715009464
-22.964119891904662;$577.00;3;10;6;1;3;-43.178403503420576
-22.96414070287917;$750.00;3;10;9;0,9;4;-43.17305183875779
-22.964194818414814;$799.00;2,5;10;1;1;3;-43.17427790939441
-22.96424302120068;$1,236.00;4;10;5;0,8;5;-43.20159136725467
-22.964277254200592;$458.00;1;10;2;0,8;1;-43.174274540065284
-22.964386344330812;$181.00;2;10;7;0,9;2;-43.383907080563475
-22.96440896084742;$3,000.00;3,5;10;5;0,5;5;-43.22236603436957
-22.964421958457756;$599.00;2;10;8;0,5;3;-43.1767690057035
-22.964440598670418;$1,298.00;5;10;5;1;5;-43.1755882079788
-22.964476161054783;$126.00;2;10;9;0,8;2;-43.190055795976896
-22.96456270290327;$1,199.00;4,5;10;7;1;3;-43.1758409051318
-22.964575495952047;$413.00;2,5;10;7;0,8;3;-43.18931515252081
-22.96459141265346;$1,100.00;5;10;10;0,9;3;-43.174684299741074
-22.964616805621873;$939.00;3;10;5;1;3;-43.17381827847608
-22.964640933014635;$2,000.00;1;10;1;1;1;-43.40361753479068
-22.96474449701655;$400.00;1,5;10;6;0,63;2;-43.18089655021249
-22.96476471464097;$799.00;2,5;10;10;0,89;3;-43.17522157940789
-22.964801144040518;$1,199.00;3,5;10;8;0,9;3;-43.17510717086785
-22.964818294536286;$799.00;2,5;10;6;0,9;3;-43.17390445755339
-22.964870958482255;$751.00;2;10;7;0,89;3;-43.17606361383363
-22.96491088585202;$582.00;3;10;6;1;4;-43.176428462818215
-22.964928827294763;$1,199.00;2;10;3;1;3;-43.18205501104242
-22.964957647305543;$630.00;1,5;10;3;1;2;-43.17652650066995
-22.96495971761393;$301.00;2;10;10;1;2;-43.17833478336608
-22.96495980086354;$680.00;2;10;10;1;3;-43.179007361485795
-22.96503828865072;$799.00;2,5;10;10;1;3;-43.1738044300721
-22.965044972923984;$8,561.00;5,5;10;5;0,97;5;-43.17495540236085
-22.965051918615334;$550.00;2;10;6;1;4;-43.38431835617062
-22.965206254010425;$240.00;3;10;4;1;3;-43.18795791987128
-22.965226576216125;$799.00;4;10;5;1;5;-43.17368901387339
-22.96525244937248;$79.00;2;10;2;1;2;-43.19161810856156
-22.96538745283244;$499.00;3;10;7;1;4;-43.180726882700654
-22.965453816485155;$2,001.00;1;10;1;1;1;-43.39923246316169
-22.965484233269343;$451.00;2;10;8;1;2;-43.17423968362452
-22.96550085073267;$1,199.00;5;10;6;0;5;-43.190387712785906
-22.96558350445386;$8,500.00;5;10;5;0,85;5;-43.17622866243974
-22.965617563563672;$410.00;3;10;3;1;3;-43.17597541962684
-22.96562198891025;$1,195.00;3;10;6;1;4;-43.178038974044554
-22.965627786907522;$550.00;2,5;10;5;0,89;4;-43.177275324278625
-22.965816106307134;$499.00;2,5;10;5;1;2;-43.186606694397604
